member_id,household_id,primary_member_id,primary_member_name,full_name,date_of_birth,gender,physical_address,region,district,nwsc_area,town_or_ward,member_marker,relationship_to_primary,seniority_level,job_title,organisation_unit,synthetic_record
NWSC-MEM-002117,NWSC-HH-001210,NWSC-MEM-002117,Samuel Mirembe,Samuel Mirembe,1976-09-24,Male,"Plot 691, School Lane, Kangole, Moroto District, Uganda",Eastern Region,Moroto,Moroto,Kangole,PRIMARY,,Field/Operations,Meter Reader,Kampala Water,TRUE
NWSC-MEM-002118,NWSC-HH-001211,NWSC-MEM-002118,Joshua Otieno,Joshua Otieno,2000-10-17,Male,"Plot 56, High Street, Matany, Moroto District, Uganda",Eastern Region,Moroto,Moroto,Matany,PRIMARY,,Professional/Officer,Human Resource Officer,Water Quality,TRUE
NWSC-MEM-002119,NWSC-HH-001212,NWSC-MEM-002119,Peter Kisembo,Peter Kisembo,2002-07-05,Male,"Plot 743, Station Road, Atutur, Kumi District, Uganda",Eastern Region,Kumi,Kumi,Atutur,PRIMARY,,Professional/Officer,Human Resource Officer,Commercial & Customer Services,TRUE
NWSC-MEM-002120,NWSC-HH-001213,NWSC-MEM-002120,Catherine Ntale,Catherine Ntale,2000-10-30,Female,"Plot 77, Lake View Road, Atiriri, Kaberamaido District, Uganda",Eastern Region,Kaberamaido,Kaberamaido,Atiriri,PRIMARY,,Field/Operations,Field Assistant,Kampala Water,TRUE
NWSC-MEM-002121,NWSC-HH-001214,NWSC-MEM-002121,Timothy Olanya,Timothy Olanya,1987-07-01,Male,"Plot 422, Hill Road, Sipi, Kapchorwa District, Uganda",Eastern Region,Kapchorwa,Kapchorwa,Sipi,PRIMARY,,Field/Operations,Leakage Technician,Commercial & Customer Services,TRUE
NWSC-MEM-002122,NWSC-HH-001215,NWSC-MEM-002122,Lydia Kyomuhendo,Lydia Kyomuhendo,1999-09-13,Female,"Plot 503, Commercial Street, Moroto, Moroto District, Uganda",Eastern Region,Moroto,Moroto,Moroto,PRIMARY,,Field/Operations,Leakage Technician,Human Resource,TRUE
NWSC-MEM-002123,NWSC-HH-001216,NWSC-MEM-002123,Rebecca Nabirye,Rebecca Nabirye,1993-03-06,Female,"Plot 201, Market Street, Bumbo, Manafwa District, Uganda",Eastern Region,Manafwa,Manafwa,Bumbo,PRIMARY,,Professional/Officer,IT Officer,Regional Operations,TRUE
NWSC-MEM-002124,NWSC-HH-001217,NWSC-MEM-002124,Francis Mutebi,Francis Mutebi,1982-02-08,Male,"Plot 148, Market Street, Lumino, Busia District, Uganda",Eastern Region,Busia,Busia,Lumino,PRIMARY,,Field/Operations,Pump Attendant,Finance & Corporate Strategy,TRUE
NWSC-MEM-002125,NWSC-HH-001218,NWSC-MEM-002125,Timothy Agaba,Timothy Agaba,1986-11-06,Male,"Plot 354, Commercial Street, Kotido, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Kotido,PRIMARY,,Area/Branch Manager,Customer Service Manager,Commercial & Customer Services,TRUE
NWSC-MEM-002126,NWSC-HH-001219,NWSC-MEM-002126,Patricia Opio,Patricia Opio,2003-04-10,Female,"Plot 833, Spring Road, Katakwi, Katakwi District, Uganda",Eastern Region,Katakwi,Katakwi,Katakwi,PRIMARY,,Professional/Officer,Commercial Officer,Regional Operations,TRUE
NWSC-MEM-002127,NWSC-HH-001220,NWSC-MEM-002127,Irene Nantongo,Irene Nantongo,1994-11-22,Female,"Plot 128, Commercial Street, Bukedea, Bukedea District, Uganda",Eastern Region,Bukedea,Bukedea,Bukedea,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Technical Services,TRUE
NWSC-MEM-002128,NWSC-HH-001221,NWSC-MEM-002128,Aisha Kagoya,Aisha Kagoya,1992-07-03,Female,"Plot 720, Reservoir Road, Panyangara, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Panyangara,PRIMARY,,Field/Operations,Plant Operator,Planning & Capital Development,TRUE
NWSC-MEM-002129,NWSC-HH-001222,NWSC-MEM-002129,Rose Nanyonga,Rose Nanyonga,1983-11-02,Female,"Plot 264, School Lane, Malaba, Tororo District, Uganda",Eastern Region,Tororo,Tororo,Malaba,PRIMARY,,Area/Branch Manager,Customer Service Manager,Finance & Corporate Strategy,TRUE
NWSC-MEM-002130,NWSC-HH-001223,NWSC-MEM-002130,Emmanuel Olanya,Emmanuel Olanya,1974-03-09,Male,"Plot 189, Council Road, Kaserem, Kapchorwa District, Uganda",Eastern Region,Kapchorwa,Kapchorwa,Kaserem,PRIMARY,,Senior Director/Director,Director of Operations,Water Quality,TRUE
NWSC-MEM-002131,NWSC-HH-001224,NWSC-MEM-002131,Aisha Nalubega,Aisha Nalubega,1965-01-15,Female,"Plot 940, Hill Road, Loyoro, Kaabong District, Uganda",Eastern Region,Kaabong,Kaabong,Loyoro,PRIMARY,,Executive Leadership,Executive Programme Lead,Technical Services,TRUE
NWSC-MEM-002132,NWSC-HH-001225,NWSC-MEM-002132,Rose Waiswa,Rose Waiswa,1999-06-05,Female,"Plot 273, Lake View Road, Lwakhakha, Manafwa District, Uganda",Eastern Region,Manafwa,Manafwa,Lwakhakha,PRIMARY,,Professional/Officer,Procurement Officer,Planning & Capital Development,TRUE
NWSC-MEM-002133,NWSC-HH-001226,NWSC-MEM-002133,Mark Biryomumaisho,Mark Biryomumaisho,1993-01-22,Male,"Plot 770, Old Kampala Road, Budadiri, Mbale District, Uganda",Eastern Region,Mbale,Mbale,Budadiri,PRIMARY,,Professional/Officer,IT Officer,Procurement & Stores,TRUE
NWSC-MEM-002134,NWSC-HH-001227,NWSC-MEM-002134,Rose Senyonga,Rose Senyonga,1987-10-05,Female,"Plot 776, Council Road, Arapai, Soroti District, Uganda",Eastern Region,Soroti,Soroti,Arapai,PRIMARY,,Professional/Officer,Human Resource Officer,Human Resource,TRUE
NWSC-MEM-002135,NWSC-HH-001228,NWSC-MEM-002135,Annet Kakooza,Annet Kakooza,1995-08-17,Female,"Plot 60, Hospital Road, Mbale, Mbale District, Uganda",Eastern Region,Mbale,Mbale,Mbale,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Human Resource,TRUE
NWSC-MEM-002136,NWSC-HH-001229,NWSC-MEM-002136,Julius Katumba,Julius Katumba,1988-11-23,Male,"Plot 651, Water Works Road, Buwabwala, Namisindwa District, Uganda",Eastern Region,Namisindwa,Namisindwa,Buwabwala,PRIMARY,,Field/Operations,Plant Operator,Information & Business Solutions,TRUE
NWSC-MEM-002137,NWSC-HH-001230,NWSC-MEM-002137,Charles Walusimbi,Charles Walusimbi,1989-02-04,Male,"Plot 262, Hospital Road, Toroma, Katakwi District, Uganda",Eastern Region,Katakwi,Katakwi,Toroma,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Procurement & Stores,TRUE
NWSC-MEM-002138,NWSC-HH-001231,NWSC-MEM-002138,David Kiconco,David Kiconco,2001-10-22,Male,"Plot 910, Commercial Street, Kameke, Pallisa District, Uganda",Eastern Region,Pallisa,Pallisa,Kameke,PRIMARY,,Field/Operations,Network Technician,Planning & Capital Development,TRUE
NWSC-MEM-002139,NWSC-HH-001232,NWSC-MEM-002139,Stephen Kagoya,Stephen Kagoya,1990-12-11,Male,"Plot 365, Hospital Road, Bubutu, Namisindwa District, Uganda",Eastern Region,Namisindwa,Namisindwa,Bubutu,PRIMARY,,Field/Operations,Field Assistant,Regional Operations,TRUE
NWSC-MEM-002140,NWSC-HH-001233,NWSC-MEM-002140,Denis Akello,Denis Akello,1989-03-19,Male,"Plot 19, Reservoir Road, Serere, Soroti District, Uganda",Eastern Region,Soroti,Soroti,Serere,PRIMARY,,Supervisor/Specialist,Projects Supervisor,Regional Operations,TRUE
NWSC-MEM-002141,NWSC-HH-001234,NWSC-MEM-002141,Annet Wabwire,Annet Wabwire,1988-07-04,Female,"Plot 100, School Lane, Mbale, Mbale District, Uganda",Eastern Region,Mbale,Mbale,Mbale,PRIMARY,,Field/Operations,Network Technician,Human Resource,TRUE
NWSC-MEM-002142,NWSC-HH-001235,NWSC-MEM-002142,Achen Tumusiime,Achen Tumusiime,2001-07-30,Female,"Plot 208, School Lane, Panyangara, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Panyangara,PRIMARY,,Field/Operations,Meter Reader,Water Quality,TRUE
NWSC-MEM-002143,NWSC-HH-001236,NWSC-MEM-002143,Joseph Aciro,Joseph Aciro,1985-02-25,Male,"Plot 151, Reservoir Road, Kaberamaido, Kaberamaido District, Uganda",Eastern Region,Kaberamaido,Kaberamaido,Kaberamaido,PRIMARY,,Field/Operations,Meter Reader,Engineering Services,TRUE
NWSC-MEM-002144,NWSC-HH-001237,NWSC-MEM-002144,Agnes Mutebi,Agnes Mutebi,1992-05-20,Female,"Plot 294, Main Street, Nakapelimoru, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Nakapelimoru,PRIMARY,,Professional/Officer,Procurement Officer,Legal Services,TRUE
NWSC-MEM-002145,NWSC-HH-001238,NWSC-MEM-002145,Samuel Senyonga,Samuel Senyonga,1991-08-22,Male,"Plot 364, Water Works Road, Kapir, Ngora District, Uganda",Eastern Region,Ngora,Ngora,Kapir,PRIMARY,,Professional/Officer,Procurement Officer,Public Relations & Corporate Communications,TRUE
NWSC-MEM-002146,NWSC-HH-001239,NWSC-MEM-002146,Peace Waiswa,Peace Waiswa,1994-05-06,Female,"Plot 162, Commercial Street, Bubutu, Namisindwa District, Uganda",Eastern Region,Namisindwa,Namisindwa,Bubutu,PRIMARY,,Field/Operations,Plant Operator,Kampala Water,TRUE
NWSC-MEM-002147,NWSC-HH-001240,NWSC-MEM-002147,Abdul Nakimuli,Abdul Nakimuli,1998-08-09,Male,"Plot 982, High Street, Kapir, Ngora District, Uganda",Eastern Region,Ngora,Ngora,Kapir,PRIMARY,,Field/Operations,Meter Reader,Legal Services,TRUE
NWSC-MEM-002148,NWSC-HH-001241,NWSC-MEM-002148,Halima Otieno,Halima Otieno,1994-02-23,Female,"Plot 903, Main Street, Ngora, Ngora District, Uganda",Eastern Region,Ngora,Ngora,Ngora,PRIMARY,,Field/Operations,Network Technician,Internal Audit,TRUE
NWSC-MEM-002149,NWSC-HH-001242,NWSC-MEM-002149,Ben Auma,Ben Auma,2001-04-28,Male,"Plot 664, High Street, Kameke, Pallisa District, Uganda",Eastern Region,Pallisa,Pallisa,Kameke,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Engineering Services,TRUE
NWSC-MEM-002150,NWSC-HH-001243,NWSC-MEM-002150,Catherine Nakimuli,Catherine Nakimuli,1994-08-14,Female,"Plot 531, Hill Road, Pallisa, Pallisa District, Uganda",Eastern Region,Pallisa,Pallisa,Pallisa,PRIMARY,,Support/Admin,Customer Care Assistant,Regional Operations,TRUE
NWSC-MEM-002151,NWSC-HH-001244,NWSC-MEM-002151,Okello Ouma,Okello Ouma,1983-11-10,Male,"Plot 84, Market Street, Karenga, Kaabong District, Uganda",Eastern Region,Kaabong,Kaabong,Karenga,PRIMARY,,Field/Operations,Plant Operator,Commercial & Customer Services,TRUE
NWSC-MEM-002152,NWSC-HH-001245,NWSC-MEM-002152,Joshua Ocen,Joshua Ocen,1989-12-06,Male,"Plot 926, Lake View Road, Lwakhakha, Manafwa District, Uganda",Eastern Region,Manafwa,Manafwa,Lwakhakha,PRIMARY,,Field/Operations,Leakage Technician,Engineering Services,TRUE
NWSC-MEM-002153,NWSC-HH-001246,NWSC-MEM-002153,Allan Nanyonga,Allan Nanyonga,1981-01-26,Male,"Plot 767, Civic Road, Kameke, Pallisa District, Uganda",Eastern Region,Pallisa,Pallisa,Kameke,PRIMARY,,Support/Admin,Administrative Assistant,Commercial & Customer Services,TRUE
NWSC-MEM-002154,NWSC-HH-001247,NWSC-MEM-002154,Peace Agaba,Peace Agaba,1981-11-26,Female,"Plot 255, Reservoir Road, Kachumbala, Bukedea District, Uganda",Eastern Region,Bukedea,Bukedea,Kachumbala,PRIMARY,,Regional/General Manager,Deputy Regional Manager,Internal Audit,TRUE
NWSC-MEM-002155,NWSC-HH-001248,NWSC-MEM-002155,Mark Wabwire,Mark Wabwire,1979-03-06,Male,"Plot 153, High Street, Toroma, Katakwi District, Uganda",Eastern Region,Katakwi,Katakwi,Toroma,PRIMARY,,Field/Operations,Plant Operator,Information & Business Solutions,TRUE
NWSC-MEM-002156,NWSC-HH-001249,NWSC-MEM-002156,Grace Kisembo,Grace Kisembo,1991-09-16,Female,"Plot 955, Hospital Road, Butebo, Mbale District, Uganda",Eastern Region,Mbale,Mbale,Butebo,PRIMARY,,Professional/Officer,Commercial Officer,Legal Services,TRUE
NWSC-MEM-002157,NWSC-HH-001250,NWSC-MEM-002157,Prossy Anywar,Prossy Anywar,1998-05-29,Female,"Plot 74, Market Street, Kaabong, Kaabong District, Uganda",Eastern Region,Kaabong,Kaabong,Kaabong,PRIMARY,,Supervisor/Specialist,Projects Supervisor,Internal Audit,TRUE
NWSC-MEM-002158,NWSC-HH-001251,NWSC-MEM-002158,Paul Mirembe,Paul Mirembe,1987-12-29,Male,"Plot 849, School Lane, Atiriri, Kaberamaido District, Uganda",Eastern Region,Kaberamaido,Kaberamaido,Atiriri,PRIMARY,,Support/Admin,Records Clerk,Engineering Services,TRUE
NWSC-MEM-002159,NWSC-HH-001252,NWSC-MEM-002159,Simon Mugisha,Simon Mugisha,1995-07-03,Male,"Plot 749, Mission Road, Kaabong, Kaabong District, Uganda",Eastern Region,Kaabong,Kaabong,Kaabong,PRIMARY,,Professional/Officer,Procurement Officer,Planning & Capital Development,TRUE
NWSC-MEM-002160,NWSC-HH-001253,NWSC-MEM-002160,Robert Lwanga,Robert Lwanga,2003-07-29,Male,"Plot 257, High Street, Sironko, Mbale District, Uganda",Eastern Region,Mbale,Mbale,Sironko,PRIMARY,,Professional/Officer,Civil Engineer,Regional Operations,TRUE
NWSC-MEM-002161,NWSC-HH-001254,NWSC-MEM-002161,Martha Tusubira,Martha Tusubira,1994-05-21,Female,"Plot 198, Hospital Road, Panyangara, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Panyangara,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Commercial & Customer Services,TRUE
NWSC-MEM-002162,NWSC-HH-001255,NWSC-MEM-002162,Ocen Obote,Ocen Obote,1991-04-25,Male,"Plot 476, Station Road, Kaberamaido, Kaberamaido District, Uganda",Eastern Region,Kaberamaido,Kaberamaido,Kaberamaido,PRIMARY,,Field/Operations,Leakage Technician,Regional Operations,TRUE
NWSC-MEM-002163,NWSC-HH-001256,NWSC-MEM-002163,Hassan Aciro,Hassan Aciro,1984-09-25,Male,"Plot 634, Reservoir Road, Kotido, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Kotido,PRIMARY,,Support/Admin,Records Clerk,Human Resource,TRUE
NWSC-MEM-002164,NWSC-HH-001257,NWSC-MEM-002164,Peter Nakimuli,Peter Nakimuli,1996-10-13,Male,"Plot 63, Church Road, Kachumbala, Bukedea District, Uganda",Eastern Region,Bukedea,Bukedea,Kachumbala,PRIMARY,,Professional/Officer,Human Resource Officer,Internal Audit,TRUE
NWSC-MEM-002165,NWSC-HH-001258,NWSC-MEM-002165,Robert Ouma,Robert Ouma,1995-08-08,Male,"Plot 165, Civic Road, Kapchorwa, Kapchorwa District, Uganda",Eastern Region,Kapchorwa,Kapchorwa,Kapchorwa,PRIMARY,,Field/Operations,Field Assistant,Internal Audit,TRUE
NWSC-MEM-002166,NWSC-HH-001259,NWSC-MEM-002166,Simon Katumba,Simon Katumba,1997-10-03,Male,"Plot 151, Station Road, Usuk, Katakwi District, Uganda",Eastern Region,Katakwi,Katakwi,Usuk,PRIMARY,,Professional/Officer,IT Officer,Regional Operations,TRUE
NWSC-MEM-002167,NWSC-HH-001260,NWSC-MEM-002167,Immaculate Okot,Immaculate Okot,1999-08-03,Female,"Plot 709, High Street, Matany, Moroto District, Uganda",Eastern Region,Moroto,Moroto,Matany,PRIMARY,,Supervisor/Specialist,Network Supervisor,Water Quality,TRUE
NWSC-MEM-002168,NWSC-HH-001261,NWSC-MEM-002168,Violet Kahuma,Violet Kahuma,1974-01-28,Female,"Plot 54, Old Kampala Road, Ngora, Ngora District, Uganda",Eastern Region,Ngora,Ngora,Ngora,PRIMARY,,Regional/General Manager,Regional Manager,Kampala Water,TRUE
NWSC-MEM-002169,NWSC-HH-001262,NWSC-MEM-002169,Joseph Opio,Joseph Opio,1989-06-15,Male,"Plot 7, Industrial Lane, Kaserem, Kapchorwa District, Uganda",Eastern Region,Kapchorwa,Kapchorwa,Kaserem,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Procurement & Stores,TRUE
NWSC-MEM-002170,NWSC-HH-001263,NWSC-MEM-002170,Julius Bukenya,Julius Bukenya,2001-03-06,Male,"Plot 790, Main Street, Kapchorwa, Kapchorwa District, Uganda",Eastern Region,Kapchorwa,Kapchorwa,Kapchorwa,PRIMARY,,Field/Operations,Meter Reader,Finance & Corporate Strategy,TRUE
NWSC-MEM-002171,NWSC-HH-001264,NWSC-MEM-002171,Nakato Ouma,Nakato Ouma,1997-02-15,Female,"Plot 448, Commercial Street, Kumi, Kumi District, Uganda",Eastern Region,Kumi,Kumi,Kumi,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Water Quality,TRUE
NWSC-MEM-002172,NWSC-HH-001265,NWSC-MEM-002172,Annet Bamwesigye,Annet Bamwesigye,1995-09-24,Female,"Plot 391, Main Street, Kameke, Pallisa District, Uganda",Eastern Region,Pallisa,Pallisa,Kameke,PRIMARY,,Field/Operations,Leakage Technician,Regional Operations,TRUE
NWSC-MEM-002173,NWSC-HH-001266,NWSC-MEM-002173,Peter Aciro,Peter Aciro,1982-01-27,Male,"Plot 751, Reservoir Road, Kachumbala, Bukedea District, Uganda",Eastern Region,Bukedea,Bukedea,Kachumbala,PRIMARY,,Field/Operations,Pump Attendant,Finance & Corporate Strategy,TRUE
NWSC-MEM-002174,NWSC-HH-001267,NWSC-MEM-002174,Abdul Olanya,Abdul Olanya,1996-11-09,Male,"Plot 46, Council Road, Mukura, Ngora District, Uganda",Eastern Region,Ngora,Ngora,Mukura,PRIMARY,,Professional/Officer,Procurement Officer,Internal Audit,TRUE
NWSC-MEM-002175,NWSC-HH-001268,NWSC-MEM-002175,Judith Nantongo,Judith Nantongo,1977-02-11,Female,"Plot 955, Industrial Lane, Moroto, Moroto District, Uganda",Eastern Region,Moroto,Moroto,Moroto,PRIMARY,,Field/Operations,Meter Reader,Finance & Corporate Strategy,TRUE
NWSC-MEM-002176,NWSC-HH-001269,NWSC-MEM-002176,Wasswa Ouma,Wasswa Ouma,2000-08-22,Male,"Plot 843, Hospital Road, Karenga, Kaabong District, Uganda",Eastern Region,Kaabong,Kaabong,Karenga,PRIMARY,,Field/Operations,Network Technician,Internal Audit,TRUE
NWSC-MEM-002177,NWSC-HH-001270,NWSC-MEM-002177,Michael Nabirye,Michael Nabirye,1979-08-11,Male,"Plot 83, Council Road, Sipi, Kapchorwa District, Uganda",Eastern Region,Kapchorwa,Kapchorwa,Sipi,PRIMARY,,Field/Operations,Leakage Technician,Water Quality,TRUE
NWSC-MEM-002178,NWSC-HH-001271,NWSC-MEM-002178,Ivan Obote,Ivan Obote,1996-11-27,Male,"Plot 126, Main Street, Serere, Soroti District, Uganda",Eastern Region,Soroti,Soroti,Serere,PRIMARY,,Support/Admin,Customer Care Assistant,Regional Operations,TRUE
NWSC-MEM-002179,NWSC-HH-001272,NWSC-MEM-002179,Michael Aciro,Michael Aciro,1998-06-15,Male,"Plot 49, Hill Road, Karenga, Kaabong District, Uganda",Eastern Region,Kaabong,Kaabong,Karenga,PRIMARY,,Supervisor/Specialist,Network Supervisor,Planning & Capital Development,TRUE
NWSC-MEM-002180,NWSC-HH-001273,NWSC-MEM-002180,Lydia Anywar,Lydia Anywar,1994-05-26,Female,"Plot 863, Market Street, Nakapelimoru, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Nakapelimoru,PRIMARY,,Professional/Officer,IT Officer,Water Quality,TRUE
NWSC-MEM-002181,NWSC-HH-001274,NWSC-MEM-002181,Stephen Ouma,Stephen Ouma,2003-06-23,Male,"Plot 191, Lake View Road, Mukura, Ngora District, Uganda",Eastern Region,Ngora,Ngora,Mukura,PRIMARY,,Field/Operations,Field Assistant,Finance & Corporate Strategy,TRUE
NWSC-MEM-002182,NWSC-HH-001275,NWSC-MEM-002182,Jackie Bamwesigye,Jackie Bamwesigye,1985-11-03,Female,"Plot 79, Lake View Road, Kotido, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Kotido,PRIMARY,,Regional/General Manager,Regional Manager,Commercial & Customer Services,TRUE
NWSC-MEM-002183,NWSC-HH-001276,NWSC-MEM-002183,Mary Mirembe,Mary Mirembe,1984-12-12,Female,"Plot 997, Spring Road, Kapchorwa, Kapchorwa District, Uganda",Eastern Region,Kapchorwa,Kapchorwa,Kapchorwa,PRIMARY,,Supervisor/Specialist,Water Quality Specialist,Procurement & Stores,TRUE
NWSC-MEM-002184,NWSC-HH-001277,NWSC-MEM-002184,Mary Bamwesigye,Mary Bamwesigye,1986-05-17,Female,"Plot 674, Council Road, Bubutu, Namisindwa District, Uganda",Eastern Region,Namisindwa,Namisindwa,Bubutu,PRIMARY,,Field/Operations,Leakage Technician,Planning & Capital Development,TRUE
NWSC-MEM-002185,NWSC-HH-001278,NWSC-MEM-002185,Allan Lwanga,Allan Lwanga,1999-10-08,Male,"Plot 567, Hill Road, Soroti, Soroti District, Uganda",Eastern Region,Soroti,Soroti,Soroti,PRIMARY,,Professional/Officer,Commercial Officer,Internal Audit,TRUE
NWSC-MEM-002186,NWSC-HH-001279,NWSC-MEM-002186,Ruth Kyomuhendo,Ruth Kyomuhendo,1988-08-18,Female,"Plot 207, Church Road, Kachumbala, Bukedea District, Uganda",Eastern Region,Bukedea,Bukedea,Kachumbala,PRIMARY,,Professional/Officer,Procurement Officer,Commercial & Customer Services,TRUE
NWSC-MEM-002187,NWSC-HH-001280,NWSC-MEM-002187,David Olanya,David Olanya,1984-05-17,Male,"Plot 815, Water Works Road, Mukura, Ngora District, Uganda",Eastern Region,Ngora,Ngora,Mukura,PRIMARY,,Support/Admin,Stores Assistant,Public Relations & Corporate Communications,TRUE
NWSC-MEM-002188,NWSC-HH-001281,NWSC-MEM-002188,Okello Tusubira,Okello Tusubira,2001-10-20,Male,"Plot 701, Church Road, Magale, Namisindwa District, Uganda",Eastern Region,Namisindwa,Namisindwa,Magale,PRIMARY,,Professional/Officer,Civil Engineer,Technical Services,TRUE
NWSC-MEM-002189,NWSC-HH-001282,NWSC-MEM-002189,Judith Nantongo,Judith Nantongo,1997-04-22,Female,"Plot 763, Mission Road, Agule, Pallisa District, Uganda",Eastern Region,Pallisa,Pallisa,Agule,PRIMARY,,Professional/Officer,IT Officer,Public Relations & Corporate Communications,TRUE
NWSC-MEM-002190,NWSC-HH-001283,NWSC-MEM-002190,Denis Okot,Denis Okot,1991-11-05,Male,"Plot 598, Hospital Road, Pallisa, Pallisa District, Uganda",Eastern Region,Pallisa,Pallisa,Pallisa,PRIMARY,,Field/Operations,Network Technician,Regional Operations,TRUE
NWSC-MEM-002191,NWSC-HH-001284,NWSC-MEM-002191,Patrick Opio,Patrick Opio,1992-11-11,Male,"Plot 251, Mission Road, Kotido, Kotido District, Uganda",Eastern Region,Kotido,Kotido,Kotido,PRIMARY,,Supervisor/Specialist,Network Supervisor,Internal Audit,TRUE
NWSC-MEM-002192,NWSC-HH-001285,NWSC-MEM-002192,James Tumusiime,James Tumusiime,1981-09-26,Male,"Plot 933, School Lane, Osukuru, Tororo District, Uganda",Eastern Region,Tororo,Tororo,Osukuru,PRIMARY,,Regional/General Manager,General Manager,Internal Audit,TRUE
NWSC-MEM-002193,NWSC-HH-001286,NWSC-MEM-002193,Rebecca Ocen,Rebecca Ocen,1989-09-27,Female,"Plot 391, Market Street, Loyoro, Kaabong District, Uganda",Eastern Region,Kaabong,Kaabong,Loyoro,PRIMARY,,Professional/Officer,Human Resource Officer,Technical Services,TRUE
NWSC-MEM-002194,NWSC-HH-001287,NWSC-MEM-002194,Ritah Wabwire,Ritah Wabwire,1986-09-29,Female,"Plot 953, Main Street, Malaba, Tororo District, Uganda",Eastern Region,Tororo,Tororo,Malaba,PRIMARY,,Professional/Officer,Procurement Officer,Planning & Capital Development,TRUE
NWSC-MEM-002195,NWSC-HH-001288,NWSC-MEM-002195,Timothy Mukasa,Timothy Mukasa,1994-04-28,Male,"Plot 846, Reservoir Road, Kangole, Moroto District, Uganda",Eastern Region,Moroto,Moroto,Kangole,PRIMARY,,Support/Admin,Driver,Information & Business Solutions,TRUE
NWSC-MEM-002196,NWSC-HH-001289,NWSC-MEM-002196,Susan Otieno,Susan Otieno,1987-06-04,Female,"Plot 26, Lake View Road, Karenga, Kaabong District, Uganda",Eastern Region,Kaabong,Kaabong,Karenga,PRIMARY,,Professional/Officer,IT Officer,Engineering Services,TRUE
NWSC-MEM-002197,NWSC-HH-001290,NWSC-MEM-002197,Irene Ntale,Irene Ntale,1985-05-16,Female,"Plot 856, Old Kampala Road, Mbale, Mbale District, Uganda",Eastern Region,Mbale,Mbale,Mbale,PRIMARY,,Senior Director/Director,Director of Operations,Finance & Corporate Strategy,TRUE
NWSC-MEM-002198,NWSC-HH-001291,NWSC-MEM-002198,Annet Mutebi,Annet Mutebi,2000-07-12,Female,"Plot 182, Reservoir Road, Lumino, Busia District, Uganda",Eastern Region,Busia,Busia,Lumino,PRIMARY,,Supervisor/Specialist,Billing Supervisor,Technical Services,TRUE
NWSC-MEM-002199,NWSC-HH-001292,NWSC-MEM-002199,Rose Nanyonga,Rose Nanyonga,1989-01-30,Female,"Plot 742, Commercial Street, Agule, Pallisa District, Uganda",Eastern Region,Pallisa,Pallisa,Agule,PRIMARY,,Supervisor/Specialist,Network Supervisor,Planning & Capital Development,TRUE
